Dataset,Filename,#rows,Coder,%,Error Threshold,Window Param,Size (B),CR (%),Delta - Size (b),Delta - CR (%),Other columns - Size (b),Other columns - CR (%)
,,,,,,200,2.343,4.06,3.500,1.47,15.120,6.75
,temperature_23.csv,20.793,CoderBasic,,,,85.787,100,353.481,100,332.688,100
,,,CoderPCA,0,"[0, 0]",5,51.396,59.91,74.896,21.19,336.143,101.04
,,,,,,10,46.546,54.26,37.474,10.6,334.768,100.63
,,,,,,25,43.614,50.84,15.265,4.32,333.520,100.25
,,,,,,50,42.679,49.75,8.202,2.32,333.104,100.13
,,,,,,100,42.291,49.3,5.308,1.5,332.896,100.06
,,,,,,200,42.257,49.26,5.136,1.45,332.792,100.03
,,,,3,"[0, 27]",5,35.348,41.2,74.896,21.19,207.759,62.45
,,,,,,10,39.076,45.55,37.474,10.6,275.008,82.66
,,,,,,25,42.510,49.55,15.265,4.32,324.688,97.6
,,,,,,50,42.581,49.64,8.202,2.32,332.320,99.89
,,,,,,100,42.291,49.3,5.308,1.5,332.896,100.06
,,,,,,200,42.257,49.26,5.136,1.45,332.792,100.03
,,,,5,"[0, 45]",5,29.268,34.12,74.896,21.19,159.119,47.83
,,,,,,10,32.398,37.77,37.474,10.6,221.584,66.6
,,,,,,25,39.918,46.53,15.265,4.32,303.952,91.36
,,,,,,50,42.287,49.29,8.202,2.32,329.968,99.18
,,,,,,100,42.291,49.3,5.308,1.5,332.896,100.06
,,,,,,200,42.257,49.26,5.136,1.45,332.792,100.03
,,,,10,"[0, 90]",5,22.580,26.32,74.896,21.19,105.615,31.75
,,,,,,10,21.310,24.84,37.474,10.6,132.880,39.94
,,,,,,25,31.038,36.18,15.265,4.32,232.912,70.01
,,,,,,50,38.759,45.18,8.202,2.32,301.744,90.7
,,,,,,100,42.093,49.07,5.308,1.5,331.312,99.59
,,,,,,200,42.257,49.26,5.136,1.45,332.792,100.03
,,,,15,"[0, 135]",5,20.532,23.93,74.896,21.19,89.231,26.82
,,,,,,10,16.612,19.36,37.474,10.6,95.296,28.64
,,,,,,25,23.790,27.73,15.265,4.32,174.928,52.58
,,,,,,50,34.153,39.81,8.202,2.32,264.896,79.62
,,,,,,100,41.697,48.61,5.308,1.5,328.144,98.63
,,,,,,200,42.257,49.26,5.136,1.45,332.792,100.03
,,,,20,"[0, 180]",5,19.748,23.02,74.896,21.19,82.959,24.94
,,,,,,10,14.704,17.14,37.474,10.6,80.032,24.06
,,,,,,25,19.806,23.09,15.265,4.32,143.056,43.0
,,,,,,50,29.449,34.33,8.202,2.32,227.264,68.31
,,,,,,100,40.707,47.45,5.308,1.5,320.224,96.25
,,,,,,200,42.257,49.26,5.136,1.45,332.792,100.03
,,,,30,"[0, 270]",5,18.836,21.96,74.896,21.19,75.663,22.74
,,,,,,10,12.004,13.99,37.474,10.6,58.432,17.56
,,,,,,25,14.478,16.88,15.265,4.32,100.432,30.19
,,,,,,50,23.275,27.13,8.202,2.32,177.872,53.47
,,,,,,100,36.549,42.6,5.308,1.5,286.960,86.25
,,,,,,200,41.063,47.87,5.136,1.45,323.240,97.16
,,,CoderAPCA,0,"[0, 0]",5,52.016,60.63,83.180,23.53,332.823,100.04
,,,,,,10,49.256,57.42,43.680,12.36,350.240,105.28
,,,,,,25,48.273,56.27,18.304,5.18,367.752,110.54
,,,,,,50,49.370,57.55,9.568,2.71,385.264,115.8
,,,,,,100,50.987,59.43,4.992,1.41,402.776,121.07
,,,,,,200,52.877,61.64,2.600,0.74,420.288,126.33
,,,,3,"[0, 27]",5,26.152,30.48,83.180,23.53,125.913,37.85
,,,,,,10,19.571,22.81,43.680,12.36,112.760,33.89
,,,,,,25,16.445,19.17,18.304,5.18,113.127,34.0
,,,,,,50,15.985,18.63,9.568,2.71,118.184,35.52
,,,,,,100,16.081,18.75,4.992,1.41,123.533,37.13
,,,,,,200,16.454,19.18,2.600,0.74,128.904,38.75
,,,,5,"[0, 45]",5,23.559,27.46,83.180,23.53,105.165,31.61
,,,,,,10,15.983,18.63,43.680,12.36,84.060,25.27
,,,,,,25,12.116,14.12,18.304,5.18,78.498,23.6
,,,,,,50,11.359,13.24,9.568,2.71,81.180,24.4
,,,,,,100,11.237,13.1,4.992,1.41,84.778,25.48
,,,,,,200,11.399,13.29,2.600,0.74,88.464,26.59
,,,,10,"[0, 90]",5,21.329,24.86,83.180,23.53,87.324,26.25
,,,,,,10,12.646,14.74,43.680,12.36,57.360,17.24
,,,,,,25,7.751,9.04,18.304,5.18,43.575,13.1
,,,,,,50,6.505,7.58,9.568,2.71,42.350,12.73
,,,,,,100,6.099,7.11,4.992,1.41,43.677,13.13
,,,,,,200,6.035,7.03,2.600,0.74,45.552,13.69
,,,,15,"[0, 135]",5,20.742,24.18,83.180,23.53,82.631,24.84
,,,,,,10,11.638,13.57,43.680,12.36,49.300,14.82
,,,,,,25,6.273,7.31,18.304,5.18,31.752,9.54
,,,,,,50,4.751,5.54,9.568,2.71,28.314,8.51
,,,,,,100,4.162,4.85,4.992,1.41,28.175,8.47
,,,,,,200,4.007,4.67,2.600,0.74,29.328,8.82
,,,,20,"[0, 180]",5,20.524,23.92,83.180,23.53,80.883,24.31
,,,,,,10,11.243,13.11,43.680,12.36,46.140,13.87
,,,,,,25,5.658,6.6,18.304,5.18,26.838,8.07
,,,,,,50,4.014,4.68,9.568,2.71,22.418,6.74
,,,,,,100,3.313,3.86,4.992,1.41,21.390,6.43
,,,,,,200,3.104,3.62,2.600,0.74,22.104,6.64
,,,,30,"[0, 270]",5,20.372,23.75,83.180,23.53,79.667,23.95
,,,,,,10,10.898,12.7,43.680,12.36,43.380,13.04
,,,,,,25,5.021,5.85,18.304,5.18,21.735,6.53
,,,,,,50,3.167,3.69,9.568,2.71,15.642,4.7
,,,,,,100,2.339,2.73,4.992,1.41,13.593,4.09
,,,,,,200,2.030,2.37,2.600,0.74,13.512,4.06
,,,CoderCA,0,"[0, 0]",5,64.753,75.48,138.640,39.22,379.259,114.0
,,,,,,10,59.846,69.76,79.422,22.47,399.220,120.0
,,,,,,25,56.813,66.23,35.200,9.96,419.181,126.0
,,,,,,50,57.254,66.74,18.768,5.31,439.142,132.0
,,,,,,100,58.640,68.36,9.888,2.8,459.103,138.0
,,,,,,200,60.549,70.58,5.200,1.47,479.064,144.0
,,,,3,"[0, 27]",5,41.148,47.97,138.640,39.22,190.418,57.24
,,,,,,10,32.218,37.56,79.422,22.47,178.200,53.56
,,,,,,25,27.321,31.85,35.200,9.96,183.246,55.08
,,,,,,50,26.353,30.72,18.768,5.31,191.928,57.69
,,,,,,100,26.333,30.7,9.888,2.8,200.652,60.31
,,,,,,200,26.838,31.28,5.200,1.47,209.376,62.93
,,,,5,"[0, 45]",5,36.868,42.98,138.640,39.22,156.180,46.94
,,,,,,10,25.433,29.65,79.422,22.47,123.920,37.25
,,,,,,25,18.869,22.0,35.200,9.96,115.626,34.76
,,,,,,50,17.448,20.34,18.768,5.31,120.692,36.28
,,,,,,100,17.018,19.84,9.888,2.8,126.132,37.91
,,,,,,200,17.118,19.95,5.200,1.47,131.616,39.56
,,,,10,"[0, 90]",5,34.700,40.45,138.640,39.22,138.833,41.73
,,,,,,10,21.341,24.88,79.422,22.47,91.180,27.41
,,,,,,25,12.595,14.68,35.200,9.96,65.436,19.67
,,,,,,50,10.221,11.91,18.768,5.31,62.876,18.9
,,,,,,100,9.336,10.88,9.888,2.8,64.676,19.44
,,,,,,200,9.096,10.6,5.200,1.47,67.440,20.27
,,,,15,"[0, 135]",5,34.213,39.88,138.640,39.22,134.938,40.56
,,,,,,10,20.443,23.83,79.422,22.47,84.000,25.25
,,,,,,25,10.941,12.75,35.200,9.96,52.206,15.69
,,,,,,50,8.131,9.48,18.768,5.31,46.156,13.87
,,,,,,100,7.007,8.17,9.888,2.8,46.046,13.84
,,,,,,200,6.672,7.78,5.200,1.47,48.048,14.44
,,,,20,"[0, 180]",5,34.002,39.64,138.640,39.22,133.247,40.05
,,,,,,10,19.993,23.31,79.422,22.47,80.400,24.17
,,,,,,25,10.086,11.76,35.200,9.96,45.360,13.63
,,,,,,50,7.009,8.17,18.768,5.31,37.180,11.18
,,,,,,100,5.702,6.65,9.888,2.8,35.604,10.7
,,,,,,200,5.298,6.18,5.200,1.47,37.056,11.14
,,,,30,"[0, 270]",5,33.885,39.5,138.640,39.22,132.316,39.77
,,,,,,10,19.673,22.93,79.422,22.47,77.840,23.4
,,,,,,25,9.456,11.02,35.200,9.96,40.320,12.12
,,,,,,50,6.019,7.02,18.768,5.31,29.260,8.8
,,,,,,100,4.598,5.36,9.888,2.8,26.772,8.05
,,,,,,200,4.104,4.78,5.200,1.47,27.504,8.27
,temperature_24.csv,13.247,CoderBasic,,,,54.660,100,225.199,100,211.952,100
,,,CoderPCA,0,"[0, 0]",5,16.998,31.1,47.717,21.19,88.138,41.58
,,,,,,10,14.279,26.12,23.952,10.64,90.157,42.54
,,,,,,25,15.237,27.88,9.897,4.39,111.874,52.78
,,,,,,50,19.103,34.95,5.552,2.47,147.145,69.42
,,,,,,100,23.161,42.37,3.176,1.41,181.989,85.86
,,,,,,200,25.573,46.79,1.988,0.88,202.467,95.52
,,,,3,"[0, 3]",5,16.998,31.1,47.717,21.19,88.138,41.58
,,,,,,10,14.279,26.12,23.952,10.64,90.157,42.54
,,,,,,25,15.237,27.88,9.897,4.39,111.874,52.78
,,,,,,50,19.103,34.95,5.552,2.47,147.145,69.42
,,,,,,100,23.161,42.37,3.176,1.41,181.989,85.86
,,,,,,200,25.573,46.79,1.988,0.88,202.467,95.52
,,,,5,"[0, 5]",5,11.990,21.94,47.717,21.19,48.074,22.68
,,,,,,10,6.485,11.86,23.952,10.64,27.805,13.12
,,,,,,25,3.813,6.98,9.897,4.39,20.482,9.66
,,,,,,50,3.619,6.62,5.552,2.47,23.273,10.98
,,,,,,100,8.113,14.84,3.176,1.41,61.605,29.07
,,,,,,200,13.633,24.94,1.988,0.88,106.947,50.46
,,,,10,"[0, 9]",5,11.654,21.32,47.717,21.19,45.386,21.41
,,,,,,10,5.963,10.91,23.952,10.64,23.629,11.15
,,,,,,25,2.949,5.4,9.897,4.39,13.570,6.4
,,,,,,50,2.443,4.47,5.552,2.47,13.865,6.54
,,,,,,100,6.727,12.31,3.176,1.41,50.517,23.83
,,,,,,200,13.235,24.21,1.988,0.88,103.763,48.96
,,,,15,"[0, 14]",5,11.646,21.31,47.717,21.19,45.322,21.38
,,,,,,10,5.891,10.78,23.952,10.64,23.053,10.88
,,,,,,25,2.661,4.87,9.897,4.39,11.266,5.32
,,,,,,50,1.953,3.57,5.552,2.47,9.945,4.69
,,,,,,100,1.975,3.61,3.176,1.41,12.501,5.9
,,,,,,200,6.867,12.56,1.988,0.88,52.819,24.92
,,,,20,"[0, 19]",5,11.638,21.29,47.717,21.19,45.258,21.35
,,,,,,10,5.873,10.74,23.952,10.64,22.909,10.81
,,,,,,25,2.517,4.6,9.897,4.39,10.114,4.77
,,,,,,50,1.953,3.57,5.552,2.47,9.945,4.69
,,,,,,100,1.777,3.25,3.176,1.41,10.917,5.15
,,,,,,200,3.285,6.01,1.988,0.88,24.163,11.4
,,,,30,"[0, 28]",5,11.638,21.29,47.717,21.19,45.258,21.35
,,,,,,10,5.873,10.74,23.952,10.64,22.909,10.81
,,,,,,25,2.469,4.52,9.897,4.39,9.730,4.59
,,,,,,50,1.561,2.86,5.552,2.47,6.809,3.21
,,,,,,100,1.579,2.89,3.176,1.41,9.333,4.4
,,,,,,200,1.693,3.1,1.988,0.88,11.427,5.39
,,,CoderAPCA,0,"[0, 0]",5,15.319,28.03,53.000,23.53,69.426,32.76
,,,,,,10,9.831,17.99,27.825,12.36,50.700,23.92
,,,,,,25,6.492,11.88,11.660,5.18,40.152,18.94
,,,,,,50,5.521,10.1,6.095,2.71,37.950,17.9
,,,,,,100,5.130,9.39,3.192,1.42,37.720,17.8
,,,,,,200,5.052,9.24,1.675,0.74,38.616,18.22
,,,,3,"[0, 3]",5,15.319,28.03,53.000,23.53,69.426,32.76
,,,,,,10,9.831,17.99,27.825,12.36,50.700,23.92
,,,,,,25,6.492,11.88,11.660,5.18,40.152,18.94
,,,,,,50,5.521,10.1,6.095,2.71,37.950,17.9
,,,,,,100,5.130,9.39,3.192,1.42,37.720,17.8
,,,,,,200,5.052,9.24,1.675,0.74,38.616,18.22
,,,,5,"[0, 5]",5,13.103,23.97,53.000,23.53,51.699,24.39
,,,,,,10,7.026,12.85,27.825,12.36,28.260,13.33
,,,,,,25,3.135,5.74,11.660,5.18,13.293,6.27
,,,,,,50,1.812,3.32,6.095,2.71,8.272,3.9
,,,,,,100,1.156,2.11,3.192,1.42,5.934,2.8
,,,,,,200,855,1.56,1.675,0.74,5.040,2.38
,,,,10,"[0, 9]",5,12.953,23.7,53.000,23.53,50.502,23.83
,,,,,,10,6.831,12.5,27.825,12.36,26.700,12.6
,,,,,,25,2.904,5.31,11.660,5.18,11.445,5.4
,,,,,,50,1.559,2.85,6.095,2.71,6.248,2.95
,,,,,,100,883,1.62,3.192,1.42,3.749,1.77
,,,,,,200,582,1.06,1.675,0.74,2.856,1.35
,,,,15,"[0, 14]",5,12.949,23.69,53.000,23.53,50.464,23.81
,,,,,,10,6.826,12.49,27.825,12.36,26.660,12.58
,,,,,,25,2.893,5.29,11.660,5.18,11.361,5.36
,,,,,,50,1.542,2.82,6.095,2.71,6.116,2.89
,,,,,,100,837,1.53,3.192,1.42,3.381,1.6
,,,,,,200,486,0.89,1.675,0.74,2.088,0.99
,,,,20,"[0, 19]",5,12.946,23.68,53.000,23.53,50.445,23.8
,,,,,,10,6.824,12.48,27.825,12.36,26.640,12.57
,,,,,,25,2.888,5.28,11.660,5.18,11.319,5.34
,,,,,,50,1.534,2.81,6.095,2.71,6.050,2.85
,,,,,,100,829,1.52,3.192,1.42,3.312,1.56
,,,,,,200,468,0.86,1.675,0.74,1.944,0.92
,,,,30,"[0, 28]",5,12.944,23.68,53.000,23.53,50.426,23.79
,,,,,,10,6.821,12.48,27.825,12.36,26.620,12.56
,,,,,,25,2.883,5.27,11.660,5.18,11.277,5.32
,,,,,,50,1.528,2.8,6.095,2.71,6.006,2.83
,,,,,,100,820,1.5,3.192,1.42,3.243,1.53
,,,,,,200,453,0.83,1.675,0.74,1.824,0.86
,,,CoderCA,0,"[0, 0]",5,25.078,45.88,88.320,39.22,112.176,52.93
,,,,,,10,17.167,31.41,50.610,22.47,86.600,40.86
,,,,,,25,11.436,20.92,22.440,9.96,68.922,32.52
,,,,,,50,9.585,17.54,11.960,5.31,64.592,30.47
,,,,,,100,8.777,16.06,6.336,2.81,63.756,30.08
,,,,,,200,8.570,15.68,3.300,1.47,65.136,30.73
,,,,3,"[0, 3]",5,25.078,45.88,88.320,39.22,112.176,52.93
,,,,,,10,17.167,31.41,50.610,22.47,86.600,40.86
,,,,,,25,11.436,20.92,22.440,9.96,68.922,32.52
,,,,,,50,9.585,17.54,11.960,5.31,64.592,30.47
,,,,,,100,8.777,16.06,6.336,2.81,63.756,30.08
,,,,,,200,8.570,15.68,3.300,1.47,65.136,30.73
,,,,5,"[0, 5]",5,24.056,44.01,88.320,39.22,104.006,49.07
,,,,,,10,16.217,29.67,50.610,22.47,79.000,37.27
,,,,,,25,10.522,19.25,22.440,9.96,61.614,29.07
,,,,,,50,8.644,15.81,11.960,5.31,57.068,26.92
,,,,,,100,7.811,14.29,6.336,2.81,56.028,26.43
,,,,,,200,7.556,13.82,3.300,1.47,57.024,26.9
,,,,10,"[0, 9]",5,22.859,41.82,88.320,39.22,94.430,44.55
,,,,,,10,14.452,26.44,50.610,22.47,64.880,30.61
,,,,,,25,8.879,16.24,22.440,9.96,48.468,22.87
,,,,,,50,7.011,12.83,11.960,5.31,44.000,20.76
,,,,,,100,6.121,11.2,6.336,2.81,42.504,20.05
,,,,,,200,5.792,10.6,3.300,1.47,42.912,20.25
,,,,15,"[0, 14]",5,21.558,39.44,88.320,39.22,84.018,39.64
,,,,,,10,12.392,22.67,50.610,22.47,48.400,22.84
,,,,,,25,5.530,10.12,22.440,9.96,21.672,10.22
,,,,,,50,2.979,5.45,11.960,5.31,11.748,5.54
,,,,,,100,1.607,2.94,6.336,2.81,6.394,3.02
,,,,,,200,896,1.64,3.300,1.47,3.744,1.77
,,,,20,"[0, 19]",5,21.553,39.43,88.320,39.22,83.980,39.62
,,,,,,10,12.377,22.64,50.610,22.47,48.280,22.78
,,,,,,25,5.524,10.11,22.440,9.96,21.630,10.21
,,,,,,50,2.968,5.43,11.960,5.31,11.660,5.5
,,,,,,100,1.590,2.91,6.336,2.81,6.256,2.95
,,,,,,200,869,1.59,3.300,1.47,3.528,1.66
,,,,30,"[0, 28]",5,21.553,39.43,88.320,39.22,83.980,39.62
,,,,,,10,12.377,22.64,50.610,22.47,48.280,22.78
,,,,,,25,5.519,10.1,22.440,9.96,21.588,10.19
,,,,,,50,2.963,5.42,11.960,5.31,11.616,5.48
,,,,,,100,1.590,2.91,6.336,2.81,6.256,2.95
,,,,,,200,863,1.58,3.300,1.47,3.480,1.64
,temperature_25.csv,9.996,CoderBasic,,,,41.249,100,169.932,100,159.936,100
,,,CoderPCA,0,"[0, 0]",5,24.718,59.92,36.000,21.18,161.616,101.05
,,,,,,10,22.357,54.2,18.085,10.64,160.648,100.45
,,,,,,25,21.000,50.91,7.540,4.44,160.336,100.25
,,,,,,50,20.578,49.89,4.365,2.57,160.136,100.13
,,,,,,100,20.447,49.57,3.415,2.01,160.036,100.06
,,,,,,200,20.541,49.8,4.215,2.48,159.986,100.03
,,,,3,"[0, 20]",5,22.718,55.08,36.000,21.18,145.616,91.05
,,,,,,10,21.961,53.24,18.085,10.64,157.480,98.46
,,,,,,25,21.000,50.91,7.540,4.44,160.336,100.25
,,,,,,50,20.578,49.89,4.365,2.57,160.136,100.13
,,,,,,100,20.447,49.57,3.415,2.01,160.036,100.06
,,,,,,200,20.541,49.8,4.215,2.48,159.986,100.03
,,,,5,"[0, 33]",5,20.862,50.58,36.000,21.18,130.768,81.76
,,,,,,10,21.025,50.97,18.085,10.64,149.992,93.78
,,,,,,25,20.760,50.33,7.540,4.44,158.416,99.05
,,,,,,50,20.578,49.89,4.365,2.57,160.136,100.13
,,,,,,100,20.447,49.57,3.415,2.01,160.036,100.06
,,,,,,200,20.541,49.8,4.215,2.48,159.986,100.03
,,,,10,"[0, 67]",5,16.822,40.78,36.000,21.18,98.448,61.55
,,,,,,10,17.749,43.03,18.085,10.64,123.784,77.4
,,,,,,25,19.944,48.35,7.540,4.44,151.888,94.97
,,,,,,50,20.480,49.65,4.365,2.57,159.352,99.63
,,,,,,100,20.447,49.57,3.415,2.01,160.036,100.06
,,,,,,200,20.541,49.8,4.215,2.48,159.986,100.03
,,,,15,"[0, 100]",5,14.518,35.2,36.000,21.18,80.016,50.03
,,,,,,10,15.103,36.61,18.085,10.64,102.616,64.16
,,,,,,25,18.552,44.98,7.540,4.44,140.752,88.01
,,,,,,50,20.088,48.7,4.365,2.57,156.216,97.67
,,,,,,100,20.447,49.57,3.415,2.01,160.036,100.06
,,,,,,200,20.541,49.8,4.215,2.48,159.986,100.03
,,,,20,"[0, 134]",5,12.950,31.39,36.000,21.18,67.472,42.19
,,,,,,10,12.997,31.51,18.085,10.64,85.768,53.63
,,,,,,25,17.400,42.18,7.540,4.44,131.536,82.24
,,,,,,50,19.892,48.22,4.365,2.57,154.648,96.69
,,,,,,100,20.447,49.57,3.415,2.01,160.036,100.06
,,,,,,200,20.541,49.8,4.215,2.48,159.986,100.03
,,,,30,"[0, 201]",5,11.342,27.5,36.000,21.18,54.608,34.14
,,,,,,10,11.089,26.88,18.085,10.64,70.504,44.08
,,,,,,25,14.568,35.32,7.540,4.44,108.880,68.08
,,,,,,50,19.402,47.04,4.365,2.57,150.728,94.24
,,,,,,100,20.447,49.57,3.415,2.01,160.036,100.06
,,,,,,200,20.541,49.8,4.215,2.48,159.986,100.03
,,,CoderAPCA,0,"[0, 0]",5,28.134,68.21,40.000,23.54,184.946,115.64
,,,,,,10,26.966,65.37,21.000,12.36,194.600,121.67
,,,,,,25,26.652,64.61,8.800,5.18,204.288,127.73
,,,,,,50,27.340,66.28,4.600,2.71,213.994,133.8
,,,,,,100,28.281,68.56,2.400,1.41,223.721,139.88
,,,,,,200,29.353,71.16,1.250,0.74,233.448,145.96
,,,,3,"[0, 20]",5,18.722,45.39,40.000,23.54,109.649,68.56
,,,,,,10,16.703,40.49,21.000,12.36,112.500,70.34
,,,,,,25,15.829,38.37,8.800,5.18,117.705,73.6
,,,,,,50,16.002,38.79,4.600,2.71,123.288,77.09
,,,,,,100,16.427,39.82,2.400,1.41,128.892,80.59
,,,,,,200,16.984,41.17,1.250,0.74,134.496,84.09
,,,,5,"[0, 33]",5,16.128,39.1,40.000,23.54,88.901,55.59
,,,,,,10,13.656,33.11,21.000,12.36,88.120,55.1
,,,,,,25,12.540,30.4,8.800,5.18,91.392,57.14
,,,,,,50,12.553,30.43,4.600,2.71,95.700,59.84
,,,,,,100,12.822,31.08,2.400,1.41,100.050,62.56
,,,,,,200,13.222,32.05,1.250,0.74,104.400,65.28
,,,,10,"[0, 67]",5,12.955,31.41,40.000,23.54,63.517,39.71
,,,,,,10,9.716,23.55,21.000,12.36,56.600,35.39
,,,,,,25,8.132,19.71,8.800,5.18,56.133,35.1
,,,,,,50,7.895,19.14,4.600,2.71,58.432,36.53
,,,,,,100,7.952,19.28,2.400,1.41,61.088,38.2
,,,,,,200,8.140,19.73,1.250,0.74,63.744,39.86
,,,,15,"[0, 100]",5,11.666,28.28,40.000,23.54,53.200,33.26
,,,,,,10,8.058,19.54,21.000,12.36,43.340,27.1
,,,,,,25,6.140,14.89,8.800,5.18,40.194,25.13
,,,,,,50,5.744,13.93,4.600,2.71,41.228,25.78
,,,,,,100,5.698,13.81,2.400,1.41,43.056,26.92
,,,,,,200,5.788,14.03,1.250,0.74,44.928,28.09
,,,,20,"[0, 134]",5,11.010,26.69,40.000,23.54,47.956,29.98
,,,,,,10,7.101,17.21,21.000,12.36,35.680,22.31
,,,,,,25,4.982,12.08,8.800,5.18,30.933,19.34
,,,,,,50,4.460,10.81,4.600,2.71,30.954,19.35
,,,,,,100,4.344,10.53,2.400,1.41,32.223,20.15
,,,,,,200,4.375,10.61,1.250,0.74,33.624,21.02
,,,,30,"[0, 201]",5,10.371,25.14,40.000,23.54,42.845,26.79
,,,,,,10,6.163,14.94,21.000,12.36,28.180,17.62
,,,,,,25,3.804,9.22,8.800,5.18,21.504,13.45
,,,,,,50,3.145,7.62,4.600,2.71,20.438,12.78
,,,,,,100,2.949,7.15,2.400,1.41,21.068,13.17
,,,,,,200,2.920,7.08,1.250,0.74,21.984,13.75
,,,CoderCA,0,"[0, 0]",5,31.915,77.37,66.640,39.22,188.556,117.89
,,,,,,10,29.588,71.73,38.178,22.47,198.400,124.05
,,,,,,25,28.168,68.29,16.940,9.97,208.278,130.23
,,,,,,50,28.412,68.88,9.016,5.31,218.152,136.4
,,,,,,100,29.118,70.59,4.752,2.8,228.068,142.6
,,,,,,200,30.076,72.91,2.500,1.47,237.984,148.8
,,,,3,"[0, 20]",5,26.258,63.66,66.640,39.22,143.298,89.6
,,,,,,10,23.278,56.43,38.178,22.47,147.920,92.49
,,,,,,25,21.511,52.15,16.940,9.97,155.022,96.93
,,,,,,50,21.438,51.97,9.016,5.31,162.360,101.52
,,,,,,100,21.827,52.92,4.752,2.8,169.740,106.13
,,,,,,200,22.468,54.47,2.500,1.47,177.120,110.74
,,,,5,"[0, 33]",5,24.234,58.75,66.640,39.22,127.110,79.48
,,,,,,10,20.863,50.58,38.178,22.47,128.600,80.41
,,,,,,25,18.839,45.67,16.940,9.97,133.644,83.56
,,,,,,50,18.644,45.2,9.016,5.31,140.008,87.54
,,,,,,100,18.906,45.83,4.752,2.8,146.372,91.52
,,,,,,200,19.420,47.08,2.500,1.47,152.736,95.5
,,,,10,"[0, 67]",5,21.061,51.06,66.640,39.22,101.726,63.6
,,,,,,10,16.718,40.53,38.178,22.47,95.440,59.67
,,,,,,25,14.114,34.22,16.940,9.97,95.844,59.93
,,,,,,50,13.639,33.07,9.016,5.31,99.968,62.51
,,,,,,100,13.674,33.15,4.752,2.8,104.512,65.35
,,,,,,200,13.960,33.84,2.500,1.47,109.056,68.19
,,,,15,"[0, 100]",5,19.470,47.2,66.640,39.22,88.996,55.64
,,,,,,10,14.533,35.23,38.178,22.47,77.960,48.74
,,,,,,25,11.489,27.85,16.940,9.97,74.844,46.8
,,,,,,50,10.828,26.25,9.016,5.31,77.484,48.45
,,,,,,100,10.730,26.01,4.752,2.8,80.960,50.62
,,,,,,200,10.888,26.4,2.500,1.47,84.480,52.82
,,,,20,"[0, 134]",5,18.501,44.85,66.640,39.22,81.244,50.8
,,,,,,10,13.058,31.66,38.178,22.47,66.160,41.37
,,,,,,25,9.662,23.42,16.940,9.97,60.228,37.66
,,,,,,50,8.832,21.41,9.016,5.31,61.512,38.46
,,,,,,100,8.637,20.94,4.752,2.8,64.216,40.15
,,,,,,200,8.704,21.1,2.500,1.47,67.008,41.9
,,,,30,"[0, 201]",5,17.584,42.63,66.640,39.22,73.910,46.21
,,,,,,10,11.633,28.2,38.178,22.47,54.760,34.24
,,,,,,25,7.714,18.7,16.940,9.97,44.646,27.91
,,,,,,50,6.659,16.14,9.016,5.31,44.132,27.59
,,,,,,100,6.314,15.31,4.752,2.8,45.632,28.53
,,,,,,200,6.280,15.22,2.500,1.47,47.616,29.77
,temperature_26.csv,186.790,CoderBasic,,,,770.524,100,3.175.430,100,2.988.640,100
,,,CoderPCA,0,"[0, 0]",5,461.361,59.88,672.444,21.18,3.018.318,100.99
,,,,,,10,417.904,54.24,336.222,10.59,3.006.887,100.61
,,,,,,25,391.371,50.79,134.734,4.24,2.996.112,100.25
,,,,,,50,382.552,49.65,67.911,2.14,2.992.376,100.13
,,,,,,100,378.221,49.09,35.137,1.11,2.990.508,100.06
,,,,,,200,376.216,48.83,20.025,0.63,2.989.574,100.03
,,,,3,"[0, 27]",5,260.921,33.86,672.444,21.18,1.414.798,47.34
,,,,,,10,252.178,32.73,336.222,10.59,1.681.079,56.25
,,,,,,25,313.275,40.66,134.734,4.24,2.371.344,79.35
,,,,,,50,357.170,46.35,67.911,2.14,2.789.320,93.33
,,,,,,100,373.865,48.52,35.137,1.11,2.955.660,98.9
,,,,,,200,375.818,48.77,20.025,0.63,2.986.390,99.92
,,,,5,"[0, 45]",5,226.961,29.46,672.444,21.18,1.143.118,38.25
,,,,,,10,190.708,24.75,336.222,10.59,1.189.319,39.79
,,,,,,25,224.331,29.11,134.734,4.24,1.659.792,55.54
,,,,,,50,277.398,36.0,67.911,2.14,2.151.144,71.98
,,,,,,100,334.859,43.46,35.137,1.11,2.643.612,88.46
,,,,,,200,367.460,47.69,20.025,0.63,2.919.526,97.69
,,,,10,"[0, 90]",5,203.129,26.36,672.444,21.18,952.462,31.87
,,,,,,10,149.074,19.35,336.222,10.59,856.247,28.65
,,,,,,25,152.427,19.78,134.734,4.24,1.084.560,36.29
,,,,,,50,187.140,24.29,67.911,2.14,1.429.080,47.82
,,,,,,100,240.809,31.25,35.137,1.11,1.891.212,63.28
,,,,,,200,300.596,39.01,20.025,0.63,2.384.614,79.79
,,,,15,"[0, 135]",5,193.521,25.12,672.444,21.18,875.598,29.3
,,,,,,10,132.478,17.19,336.222,10.59,723.479,24.21
,,,,,,25,122.811,15.94,134.734,4.24,847.632,28.36
,,,,,,50,148.430,19.26,67.911,2.14,1.119.400,37.46
,,,,,,100,198.833,25.8,35.137,1.11,1.555.404,52.04
,,,,,,200,257.214,33.38,20.025,0.63,2.037.558,68.18
