CO2
radiation_5.csv,PCA3,71.95%,10,APCA2,31.29%,50,APCA2,26.55%,100,APCA2,18.5%,100,APCA2,14.45%,100,APCA2,11.8%,100,APCA2,8.43%,200
radiation_6.csv,PCA3,86.38%,5,APCA2,46.81%,25,APCA2,38.97%,25,APCA2,27.12%,50,APCA2,20.77%,100,APCA2,16.74%,100,APCA2,11.79%,100
radiation_7.csv,APCA2,100.01%,5,APCA2,33.12%,25,APCA2,25.86%,50,APCA2,17.42%,100,APCA2,13.53%,100,APCA2,11.16%,100,APCA2,8.28%,200
radiation_8.csv,APCA2,99.94%,5,APCA2,36.06%,25,APCA2,28.46%,50,APCA2,19.44%,50,APCA2,15.01%,100,APCA2,12.22%,100,APCA2,9.08%,200
radiation_9.csv,PCA3,100.02%,200,APCA2,36.24%,25,APCA2,28.8%,50,APCA2,19.17%,50,APCA2,14.8%,100,APCA2,12.01%,100,APCA2,8.75%,200
snow_height_1.csv,PCA3,100.03%,200,APCA2,7.56%,100,APCA2,4.22%,200,APCA2,2.82%,200,APCA2,2.45%,200,APCA2,2.39%,200,APCA2,2.34%,200
snow_height_10.csv,PCA3,100.03%,200,APCA2,2.07%,200,APCA2,1.79%,200,APCA2,1.76%,200,APCA2,1.73%,200,APCA2,1.68%,200,APCA2,1.62%,200
snow_height_11.csv,APCA2,95.28%,5,APCA2,3.21%,200,APCA2,2.74%,200,APCA2,1.71%,200,APCA2,1.31%,200,APCA2,0.99%,200,APCA2,0.82%,200
snow_height_12.csv,APCA2,97.69%,5,APCA2,9.16%,100,APCA2,7.77%,200,APCA2,7.35%,200,APCA2,7.25%,200,APCA2,7.22%,200,APCA2,5.71%,200
snow_height_13.csv,PCA3,100.03%,200,APCA2,2.89%,200,APCA2,2.85%,200,APCA2,2.56%,200,APCA2,1.04%,200,APCA2,0.98%,200,APCA2,0.9%,200
snow_height_14.csv,PCA3,99.89%,25,APCA2,22.31%,50,APCA2,20.31%,50,APCA2,19.39%,100,APCA2,19.27%,100,APCA2,19.23%,100,APCA2,15.75%,100
snow_height_15.csv,PCA3,100.03%,200,APCA2,16.94%,50,APCA2,14.17%,100,APCA2,12.81%,100,APCA2,12.52%,200,APCA2,12.33%,200,APCA2,12.0%,200
