DATASET:,SolarAnywhere
FILENAME:,"(25.8010, -80.2087) SolarAnywhere Time Series 2013 Lat_25_85 Lon_-80_25 TMY3 format.csv"
Timestamp,GHI,DNI,DHI
01:00:00,194.0,220.0,128.0
01:00:00,83.0,204.0,64.0
01:00:00,3.0,9.0,4.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,54.0,183.0,41.0
01:00:00,245.0,677.0,56.0
01:00:00,440.0,837.0,57.0
01:00:00,600.0,905.0,60.0
01:00:00,705.0,939.0,62.0
01:00:00,745.0,950.0,63.0
01:00:00,714.0,941.0,63.0
01:00:00,618.0,910.0,63.0
01:00:00,465.0,844.0,63.0
01:00:00,270.0,694.0,61.0
01:00:00,88.0,366.0,52.0
01:00:00,4.0,16.0,6.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,40.0,76.0,34.0
01:00:00,179.0,248.0,109.0
01:00:00,342.0,305.0,202.0
01:00:00,479.0,407.0,235.0
01:00:00,470.0,219.0,319.0
01:00:00,549.0,308.0,327.0
01:00:00,564.0,404.0,283.0
01:00:00,577.0,635.0,188.0
01:00:00,393.0,410.0,196.0
01:00:00,170.0,155.0,123.0
01:00:00,85.0,201.0,65.0
01:00:00,4.0,9.0,5.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,54.0,174.0,41.0
01:00:00,245.0,601.0,75.0
01:00:00,378.0,492.0,150.0
01:00:00,442.0,333.0,242.0
01:00:00,696.0,746.0,180.0
01:00:00,689.0,657.0,213.0
01:00:00,562.0,378.0,298.0
01:00:00,473.0,343.0,262.0
01:00:00,380.0,389.0,192.0
01:00:00,96.0,70.0,74.0
01:00:00,75.0,130.0,62.0
01:00:00,3.0,6.0,4.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,0.0,0.0,0.0
01:00:00,9.0,0.0,9.0
01:00:00,43.0,0.0,43.0
01:00:00,162.0,68.0,130.0
01:00:00,457.0,354.0,243.0
01:00:00,674.0,723.0,172.0
01:00:00,753.0,872.0,119.0
01:00:00,654.0,614.0,223.0
01:00:00,392.0,168.0,288.0
01:00:00,257.0,82.0,217.0
01:00:00,112.0,44.0,98.0
